Participant	Block	Trial	Stimulus	Condition	CorrectResp	Code_CorrResp	Response_Code	Response_Time
56	1	20	--<--	neutral	left	2	2	499
56	1	21	<<<<<	congruent	left	2	2	478
56	1	22	-->--	neutral	right	3	3	475
56	1	23	>>>>>	congruent	right	3	3	456
56	1	24	-->--	neutral	right	3	3	579
56	1	25	--<--	neutral	left	2	2	554
56	1	26	-->--	neutral	right	3	3	623
56	1	27	<<><<	incongruent	right	3	3	672
56	1	28	>>>>>	congruent	right	3	3	579
56	1	29	<<><<	incongruent	right	3	3	631
56	1	30	>><>>	incongruent	left	2	2	713
56	1	31	>><>>	incongruent	left	2	2	664
56	1	32	>><>>	incongruent	left	2	2	664
56	1	33	>><>>	incongruent	left	2	2	634
56	1	34	--<--	neutral	left	2	2	605
56	1	35	<<><<	incongruent	right	3	3	608
56	1	36	<<><<	incongruent	right	3	3	1003
56	1	37	>><>>	incongruent	left	2	2	700
56	1	38	<<><<	incongruent	right	3	3	729
56	1	39	>>>>>	congruent	right	3	3	616
56	1	40	>>>>>	congruent	right	3	3	509
56	1	41	>>>>>	congruent	right	3	3	458
56	1	42	>>>>>	congruent	right	3	3	518
56	1	43	<<<<<	congruent	left	2	2	542
56	1	44	<<><<	incongruent	right	3	3	644
56	1	45	--<--	neutral	left	2	2	537
56	1	46	--<--	neutral	left	2	2	482
56	1	47	<<><<	incongruent	right	3	3	744
56	1	48	>>>>>	congruent	right	3	3	506
56	1	49	--<--	neutral	left	2	2	500
56	1	50	>><>>	incongruent	left	2	2	573
56	1	51	<<<<<	congruent	left	2	2	500
56	1	52	-->--	neutral	right	3	3	510
56	1	53	-->--	neutral	right	3	3	568
56	1	54	<<<<<	congruent	left	2	2	511
56	1	55	<<><<	incongruent	right	3	3	600
56	1	56	<<><<	incongruent	right	3	3	682
56	1	57	<<<<<	congruent	left	2	2	557
56	1	58	-->--	neutral	right	3	3	579
56	1	59	--<--	neutral	left	2	2	491
56	1	60	<<><<	incongruent	right	3	3	659
56	1	61	--<--	neutral	left	2	2	535
56	1	62	>>>>>	congruent	right	3	3	418
56	1	63	>><>>	incongruent	left	2	2	589
56	1	64	--<--	neutral	left	2	2	501
56	1	65	<<<<<	congruent	left	2	2	480
56	1	66	>><>>	incongruent	left	2	2	774
56	1	67	--<--	neutral	left	2	2	485
56	1	68	>>>>>	congruent	right	3	3	575
56	1	69	>><>>	incongruent	left	2	2	659
56	1	70	<<<<<	congruent	left	2	2	534
56	1	71	-->--	neutral	right	3	3	543
56	1	72	-->--	neutral	right	3	3	535
56	2	1	<<<<<	congruent	left	2	2	400
56	2	2	>>>>>	congruent	right	3	3	417
56	2	3	<<<<<	congruent	left	2	2	464
56	2	4	>>>>>	congruent	right	3	3	461
56	2	5	--<--	neutral	left	2	2	443
56	2	6	<<<<<	congruent	left	2	2	427
56	2	7	>>>>>	congruent	right	3	3	457
56	2	8	>>>>>	congruent	right	3	3	596
56	2	9	-->--	neutral	right	3	3	491
56	2	10	-->--	neutral	right	3	3	503
56	2	11	-->--	neutral	right	3	3	497
56	2	12	--<--	neutral	left	2	2	415
56	2	13	-->--	neutral	right	3	3	462
56	2	14	--<--	neutral	left	2	2	477
56	2	15	>>>>>	congruent	right	3	3	427
56	2	16	<<><<	incongruent	right	3	3	770
56	2	17	<<><<	incongruent	right	3	3	576
56	2	18	-->--	neutral	right	3	3	661
56	2	19	<<<<<	congruent	left	2	2	677
56	2	20	>><>>	incongruent	left	2	2	723
56	2	21	>><>>	incongruent	left	2	2	627
56	2	22	<<><<	incongruent	right	3	3	629
56	2	23	--<--	neutral	left	2	2	522
56	2	24	>><>>	incongruent	left	2	2	813
56	2	25	<<<<<	congruent	left	2	2	742
56	2	26	<<><<	incongruent	right	3	3	581
56	2	27	-->--	neutral	right	3	3	493
56	2	28	--<--	neutral	left	2	2	442
56	2	29	<<><<	incongruent	right	3	3	519
56	2	30	>>>>>	congruent	right	3	3	559
56	2	31	-->--	neutral	right	3	3	426
56	2	32	--<--	neutral	left	2	2	379
56	2	33	<<<<<	congruent	left	2	2	444
56	2	34	-->--	neutral	right	3	3	474
56	2	35	--<--	neutral	left	2	2	424
56	2	36	>><>>	incongruent	left	2	2	736
56	2	37	>><>>	incongruent	left	2	2	607
56	2	38	>>>>>	congruent	right	3	3	423
56	2	39	<<<<<	congruent	left	2	2	485
56	2	40	-->--	neutral	right	3	3	403
56	2	41	<<><<	incongruent	right	3	3	622
56	2	42	--<--	neutral	left	2	2	407
56	2	43	>>>>>	congruent	right	3	3	439
56	2	44	<<<<<	congruent	left	2	2	422
56	2	45	-->--	neutral	right	3	3	446
56	2	46	>>>>>	congruent	right	3	3	421
56	2	47	>><>>	incongruent	left	2	2	857
56	2	48	<<><<	incongruent	right	3	3	580
56	2	49	>><>>	incongruent	left	2	2	555
56	2	50	>><>>	incongruent	left	2	2	562
56	2	51	<<<<<	congruent	left	2	2	444
56	2	52	>>>>>	congruent	right	3	3	427
56	2	53	--<--	neutral	left	2	2	442
56	2	54	<<><<	incongruent	right	3	3	582
56	2	55	<<><<	incongruent	right	3	3	589
56	2	56	-->--	neutral	right	3	3	438
56	2	57	<<><<	incongruent	right	3	3	515
56	2	58	>>>>>	congruent	right	3	3	416
56	2	59	--<--	neutral	left	2	2	463
56	2	60	>>>>>	congruent	right	3	3	414
56	2	61	--<--	neutral	left	2	2	448
56	2	62	>><>>	incongruent	left	2	2	601
56	2	63	-->--	neutral	right	3	3	464
56	2	64	>><>>	incongruent	left	2	2	697
56	2	65	<<<<<	congruent	left	2	2	570
56	2	66	<<<<<	congruent	left	2	2	452
56	2	67	>><>>	incongruent	left	2	2	621
56	2	68	>><>>	incongruent	left	2	2	530
56	2	69	<<<<<	congruent	left	2	2	540
56	2	70	<<><<	incongruent	right	3	3	625
56	2	71	--<--	neutral	left	2	2	457
56	2	72	<<><<	incongruent	right	3	3	657
57	1	1	<<><<	incongruent	right	3	3	670
57	1	2	>>>>>	congruent	right	3	3	452
57	1	3	-->--	neutral	right	3	3	606
57	1	4	<<><<	incongruent	right	3	3	594
57	1	5	<<<<<	congruent	left	2	2	458
57	1	6	--<--	neutral	left	2	2	456
57	1	7	-->--	neutral	right	3	3	469
57	1	8	<<<<<	congruent	left	2	2	372
57	1	9	--<--	neutral	left	2	2	360
57	1	10	-->--	neutral	right	3	3	473
57	1	11	>><>>	incongruent	left	2	2	703
57	1	12	--<--	neutral	left	2	2	467
57	1	13	--<--	neutral	left	2	2	417
57	1	14	<<<<<	congruent	left	2	2	402
57	1	15	>>>>>	congruent	right	3	3	371
57	1	16	<<><<	incongruent	right	3	3	592
57	1	17	-->--	neutral	right	3	3	425
57	1	18	>><>>	incongruent	left	2	2	550
57	1	19	--<--	neutral	left	2	2	433
57	1	20	>>>>>	congruent	right	3	3	401
57	1	21	>><>>	incongruent	left	2	2	495
57	1	22	--<--	neutral	left	2	2	413
57	1	23	<<<<<	congruent	left	2	2	429
57	1	24	<<<<<	congruent	left	2	2	211
57	1	25	>>>>>	congruent	right	3	3	396
57	1	26	<<><<	incongruent	right	3	2	398
57	1	27	>>>>>	congruent	right	3	3	463
57	1	28	>>>>>	congruent	right	3	3	445
57	1	29	--<--	neutral	left	2	2	475
57	1	30	>>>>>	congruent	right	3	3	408
57	1	31	>><>>	incongruent	left	2	2	597
57	1	32	-->--	neutral	right	3	3	399
57	1	33	>><>>	incongruent	left	2	2	370
57	1	34	--<--	neutral	left	2	2	434
57	1	35	<<<<<	congruent	left	2	2	402
57	1	36	-->--	neutral	right	3	3	356
57	1	37	<<<<<	congruent	left	2	2	361
57	1	38	>><>>	incongruent	left	2	2	552
57	1	39	<<><<	incongruent	right	3	3	528
57	1	40	-->--	neutral	right	3	3	412
57	1	41	-->--	neutral	right	3	3	476
57	1	42	--<--	neutral	left	2	2	411
57	1	43	>><>>	incongruent	left	2	3	443
57	1	44	<<><<	incongruent	right	3	3	567
57	1	45	--<--	neutral	left	2	2	479
57	1	46	<<><<	incongruent	right	3	3	568
57	1	47	<<<<<	congruent	left	2	2	419
57	1	48	>>>>>	congruent	right	3	3	481
57	1	49	<<><<	incongruent	right	3	3	603
57	1	50	<<<<<	congruent	left	2	2	372
57	1	51	>>>>>	congruent	right	3	3	437
57	1	52	>>>>>	congruent	right	3	3	421
57	1	53	-->--	neutral	right	3	3	452
57	1	54	>>>>>	congruent	right	3	3	450
57	1	55	>><>>	incongruent	left	2	2	572
57	1	56	--<--	neutral	left	2	2	421
57	1	57	<<<<<	congruent	left	2	2	396
57	1	58	>>>>>	congruent	right	3	3	424
57	1	59	<<><<	incongruent	right	3	3	517
57	1	60	<<<<<	congruent	left	2	2	370
57	1	61	-->--	neutral	right	3	3	404
57	1	62	>><>>	incongruent	left	2	2	686
57	1	63	<<><<	incongruent	right	3	3	591
57	1	64	>><>>	incongruent	left	2	2	456
57	1	65	>><>>	incongruent	left	2	2	563
57	1	66	<<<<<	congruent	left	2	2	398
57	1	67	-->--	neutral	right	3	3	384
57	1	68	<<><<	incongruent	right	3	2	433
57	1	69	-->--	neutral	right	3	3	651
57	1	70	>><>>	incongruent	left	2	2	574
57	1	71	<<><<	incongruent	right	3	3	876
57	1	72	--<--	neutral	left	2	2	519
57	2	1	<<><<	incongruent	right	3	3	605
57	2	2	>>>>>	congruent	right	3	3	562
57	2	3	<<><<	incongruent	right	3	3	647
57	2	4	>>>>>	congruent	right	3	3	476
57	2	5	--<--	neutral	left	2	2	349
57	2	6	<<<<<	congruent	left	2	2	541
57	2	7	-->--	neutral	right	3	3	565
57	2	8	-->--	neutral	right	3	3	557
57	2	9	-->--	neutral	right	3	3	485
57	2	10	--<--	neutral	left	2	2	419
57	2	11	<<><<	incongruent	right	3	3	684
57	2	12	-->--	neutral	right	3	3	448
57	2	13	<<><<	incongruent	right	3	3	666
57	2	14	<<<<<	congruent	left	2	2	448
57	2	15	--<--	neutral	left	2	2	431
57	2	16	--<--	neutral	left	2	2	399
57	2	17	>><>>	incongruent	left	2	2	525
57	2	18	<<><<	incongruent	right	3	3	551
57	2	19	>>>>>	congruent	right	3	3	526
57	2	20	>><>>	incongruent	left	2	2	505
57	2	21	<<><<	incongruent	right	3	3	562
57	2	22	>>>>>	congruent	right	3	3	522
57	2	23	>>>>>	congruent	right	3	3	422
57	2	24	--<--	neutral	left	2	2	437
57	2	25	>><>>	incongruent	left	2	2	608
57	2	26	>>>>>	congruent	right	3	3	471
57	2	27	-->--	neutral	right	3	3	499
57	2	28	<<><<	incongruent	right	3	3	666
57	2	29	<<><<	incongruent	right	3	3	620
57	2	30	<<><<	incongruent	right	3	3	544
57	2	31	<<<<<	congruent	left	2	2	427
57	2	32	--<--	neutral	left	2	2	411
57	2	33	--<--	neutral	left	2	2	444
57	2	34	>>>>>	congruent	right	3	3	506
57	2	35	<<<<<	congruent	left	2	2	391
57	2	36	>>>>>	congruent	right	3	3	471
57	2	37	--<--	neutral	left	2	2	358
57	2	38	--<--	neutral	left	2	2	410
57	2	39	-->--	neutral	right	3	3	379
57	2	40	>><>>	incongruent	left	2	2	631
57	2	41	--<--	neutral	left	2	2	416
57	2	42	-->--	neutral	right	3	3	416
57	2	43	<<><<	incongruent	right	3	3	713
57	2	44	-->--	neutral	right	3	3	445
57	2	45	>><>>	incongruent	left	2	2	741
57	2	46	>><>>	incongruent	left	2	2	518
57	2	47	>>>>>	congruent	right	3	3	386
57	2	48	<<<<<	congruent	left	2	2	857
57	2	49	<<<<<	congruent	left	2	2	486
57	2	50	>><>>	incongruent	left	2	2	575
57	2	51	>>>>>	congruent	right	3	3	362
57	2	52	-->--	neutral	right	3	3	507
57	2	53	--<--	neutral	left	2	2	393
57	2	54	<<<<<	congruent	left	2	2	395
57	2	55	>>>>>	congruent	right	3	3	630
57	2	56	-->--	neutral	right	3	3	415
57	2	57	>><>>	incongruent	left	2	2	540
57	2	58	<<><<	incongruent	right	3	3	549
57	2	59	<<><<	incongruent	right	3	3	666
57	2	60	<<<<<	congruent	left	2	2	463
57	2	61	--<--	neutral	left	2	2	460
57	2	62	>><>>	incongruent	left	2	2	473
57	2	63	>><>>	incongruent	left	2	2	487
57	2	64	<<<<<	congruent	left	2	2	389
57	2	65	<<<<<	congruent	left	2	2	375
57	2	66	>><>>	incongruent	left	2	2	440
57	2	67	-->--	neutral	right	3	3	470
57	2	68	-->--	neutral	right	3	3	530
57	2	69	>><>>	incongruent	left	2	2	507
57	2	70	<<<<<	congruent	left	2	2	424
57	2	71	<<<<<	congruent	left	2	2	393
57	2	72	>>>>>	congruent	right	3	3	426
58	1	1	<<<<<	congruent	left	2	2	634
58	1	2	>>>>>	congruent	right	3	3	495
58	1	3	>><>>	incongruent	left	2	2	710
58	1	4	>><>>	incongruent	left	2	2	598
58	1	5	>><>>	incongruent	left	2	2	603
58	1	6	-->--	neutral	right	3	3	592
58	1	7	<<<<<	congruent	left	2	2	566
58	1	8	<<><<	incongruent	right	3	3	573
58	1	9	--<--	neutral	left	2	2	439
58	1	10	<<><<	incongruent	right	3	3	655
58	1	11	<<<<<	congruent	left	2	2	718
58	1	12	>><>>	incongruent	left	2	2	997
58	1	13	--<--	neutral	left	2	2	648
58	1	14	<<<<<	congruent	left	2	2	650
58	1	15	--<--	neutral	left	2	2	510
58	1	16	<<><<	incongruent	right	3	3	551
58	1	17	>><>>	incongruent	left	2	2	683
58	1	18	>>>>>	congruent	right	3	3	526
58	1	19	<<><<	incongruent	right	3	3	739
58	1	20	>><>>	incongruent	left	2	2	766
58	1	21	-->--	neutral	right	3	3	541
58	1	22	<<><<	incongruent	right	3	3	580
58	1	23	>>>>>	congruent	right	3	3	712
58	1	24	>><>>	incongruent	left	2	2	584
58	1	25	-->--	neutral	right	3	3	526
58	1	26	>>>>>	congruent	right	3	3	489
58	1	27	<<<<<	congruent	left	2	2	469
58	1	28	<<<<<	congruent	left	2	2	528
58	1	29	-->--	neutral	right	3	3	397
58	1	30	-->--	neutral	right	3	3	445
58	1	31	>><>>	incongruent	left	2	2	678
58	1	32	--<--	neutral	left	2	2	491
58	1	33	<<><<	incongruent	right	3	3	720
58	1	34	-->--	neutral	right	3	3	530
58	1	35	>><>>	incongruent	left	2	2	570
58	1	36	<<><<	incongruent	right	3	3	592
58	1	37	-->--	neutral	right	3	3	471
58	1	38	>><>>	incongruent	left	2	2	937
58	1	39	-->--	neutral	right	3	3	466
58	1	40	<<<<<	congruent	left	2	2	510
58	1	41	<<<<<	congruent	left	2	2	505
58	1	42	-->--	neutral	right	3	3	499
58	1	43	>><>>	incongruent	left	2	2	556
58	1	44	>>>>>	congruent	right	3	3	469
58	1	45	>>>>>	congruent	right	3	3	529
58	1	46	<<<<<	congruent	left	2	2	475
58	1	47	--<--	neutral	left	2	2	441
58	1	48	<<<<<	congruent	left	2	2	425
58	1	49	<<<<<	congruent	left	2	2	488
58	1	50	<<><<	incongruent	right	3	3	562
58	1	51	<<<<<	congruent	left	2	2	553
58	1	52	<<><<	incongruent	right	3	3	669
58	1	53	--<--	neutral	left	2	2	465
58	1	54	--<--	neutral	left	2	2	385
58	1	55	>>>>>	congruent	right	3	3	496
58	1	56	>>>>>	congruent	right	3	3	398
58	1	57	>>>>>	congruent	right	3	3	432
58	1	58	>>>>>	congruent	right	3	3	447
58	1	59	>><>>	incongruent	left	2	2	633
58	1	60	-->--	neutral	right	3	3	494
58	1	61	<<><<	incongruent	right	3	3	647
58	1	62	-->--	neutral	right	3	3	429
58	1	63	-->--	neutral	right	3	3	445
58	1	64	--<--	neutral	left	2	2	444
58	1	65	<<><<	incongruent	right	3	3	490
58	1	66	--<--	neutral	left	2	2	406
58	1	67	--<--	neutral	left	2	2	391
58	1	68	>>>>>	congruent	right	3	3	425
58	1	69	--<--	neutral	left	2	2	378
58	1	70	<<><<	incongruent	right	3	3	615
58	1	71	--<--	neutral	left	2	2	431
58	1	72	>>>>>	congruent	right	3	3	478
58	2	1	<<><<	incongruent	right	3	3	660
58	2	2	>><>>	incongruent	left	2	2	864
58	2	3	--<--	neutral	left	2	2	462
58	2	4	-->--	neutral	right	3	3	491
58	2	5	>>>>>	congruent	right	3	3	502
58	2	6	>><>>	incongruent	left	2	2	590
58	2	7	>>>>>	congruent	right	3	3	470
58	2	8	-->--	neutral	right	3	3	467
58	2	9	-->--	neutral	right	3	3	464
58	2	10	>><>>	incongruent	left	2	2	555
58	2	11	>><>>	incongruent	left	2	2	640
58	2	12	>><>>	incongruent	left	2	2	549
58	2	13	>>>>>	congruent	right	3	3	448
58	2	14	--<--	neutral	left	2	2	384
58	2	15	--<--	neutral	left	2	2	418
58	2	16	-->--	neutral	right	3	3	450
58	2	17	<<><<	incongruent	right	3	2	400
58	2	18	>><>>	incongruent	left	2	2	698
58	2	19	>><>>	incongruent	left	2	2	775
58	2	20	-->--	neutral	right	3	3	535
58	2	21	>><>>	incongruent	left	2	2	761
58	2	22	-->--	neutral	right	3	3	505
58	2	23	<<<<<	congruent	left	2	2	656
58	2	24	--<--	neutral	left	2	2	703
58	2	25	--<--	neutral	left	2	2	639
58	2	26	<<<<<	congruent	left	2	2	390
58	2	27	-->--	neutral	right	3	3	455
58	2	28	<<><<	incongruent	right	3	3	843
58	2	29	>>>>>	congruent	right	3	3	520
58	2	30	--<--	neutral	left	2	2	451
58	2	31	-->--	neutral	right	3	3	417
58	2	32	<<><<	incongruent	right	3	3	636
58	2	33	<<<<<	congruent	left	2	2	498
58	2	34	>>>>>	congruent	right	3	3	603
58	2	35	<<><<	incongruent	right	3	3	638
58	2	36	>>>>>	congruent	right	3	3	467
58	2	37	<<><<	incongruent	right	3	3	871
58	2	38	<<><<	incongruent	right	3	3	654
58	2	39	<<<<<	congruent	left	2	2	467
58	2	40	-->--	neutral	right	3	3	512
58	2	41	--<--	neutral	left	2	2	600
58	2	42	<<<<<	congruent	left	2	2	541
58	2	43	>>>>>	congruent	right	3	3	346
58	2	44	--<--	neutral	left	2	2	476
58	2	45	-->--	neutral	right	3	3	426
58	2	46	>>>>>	congruent	right	3	3	581
58	2	47	<<<<<	congruent	left	2	2	541
58	2	48	<<><<	incongruent	right	3	3	659
58	2	49	>>>>>	congruent	right	3	3	644
58	2	50	-->--	neutral	right	3	3	426
58	2	51	<<><<	incongruent	right	3	3	629
58	2	52	<<<<<	congruent	left	2	2	507
58	2	53	>>>>>	congruent	right	3	3	424
58	2	54	<<><<	incongruent	right	3	3	705
58	2	55	--<--	neutral	left	2	2	484
58	2	56	>>>>>	congruent	right	3	3	495
58	2	57	--<--	neutral	left	2	2	522
58	2	58	<<<<<	congruent	left	2	2	562
58	2	59	<<<<<	congruent	left	2	2	428
58	2	60	<<<<<	congruent	left	2	2	460
58	2	61	>><>>	incongruent	left	2	2	848
58	2	62	>>>>>	congruent	right	3	3	508
58	2	63	<<<<<	congruent	left	2	2	426
58	2	64	<<><<	incongruent	right	3	3	644
58	2	65	<<<<<	congruent	left	2	2	490
58	2	66	--<--	neutral	left	2	2	408
58	2	67	>><>>	incongruent	left	2	2	705
58	2	68	>><>>	incongruent	left	2	2	640
58	2	69	--<--	neutral	left	2	2	455
58	2	70	-->--	neutral	right	3	3	468
58	2	71	<<><<	incongruent	right	3	3	542
58	2	72	>><>>	incongruent	left	2	2	879
59	1	1	-->--	neutral	right	3	3	642
59	1	2	>><>>	incongruent	left	2	2	691
59	1	3	<<<<<	congruent	left	2	2	502
59	1	4	>>>>>	congruent	right	3	3	466
59	1	5	>>>>>	congruent	right	3	3	494
59	1	6	<<<<<	congruent	left	2	2	381
59	1	7	-->--	neutral	right	3	3	369
59	1	8	<<><<	incongruent	right	3	3	543
59	1	9	--<--	neutral	left	2	2	364
59	1	10	>>>>>	congruent	right	3	3	352
59	1	11	<<<<<	congruent	left	2	2	356
59	1	12	<<><<	incongruent	right	3	3	469
59	1	13	>><>>	incongruent	left	2	2	513
59	1	14	--<--	neutral	left	2	2	414
59	1	15	<<><<	incongruent	right	3	3	493
59	1	16	<<<<<	congruent	left	2	2	348
59	1	17	>>>>>	congruent	right	3	3	322
59	1	18	<<<<<	congruent	left	2	2	312
59	1	19	<<><<	incongruent	right	3	3	523
59	1	20	--<--	neutral	left	2	2	391
59	1	21	>><>>	incongruent	left	2	2	580
59	1	22	>>>>>	congruent	right	3	3	383
59	1	23	<<><<	incongruent	right	3	3	510
59	1	24	<<<<<	congruent	left	2	2	364
59	1	25	--<--	neutral	left	2	2	430
59	1	26	--<--	neutral	left	2	2	352
59	1	27	-->--	neutral	right	3	3	356
59	1	28	-->--	neutral	right	3	3	422
59	1	29	<<<<<	congruent	left	2	2	298
59	1	30	<<<<<	congruent	left	2	2	400
59	1	31	>>>>>	congruent	right	3	3	369
59	1	32	>><>>	incongruent	left	2	2	481
59	1	33	>>>>>	congruent	right	3	3	384
59	1	34	>><>>	incongruent	left	2	2	449
59	1	35	>>>>>	congruent	right	3	3	369
59	1	36	--<--	neutral	left	2	2	326
59	1	37	--<--	neutral	left	2	2	379
59	1	38	<<><<	incongruent	right	3	3	600
59	1	39	<<<<<	congruent	left	2	2	338
59	1	40	>><>>	incongruent	left	2	2	484
59	1	41	--<--	neutral	left	2	2	371
59	1	42	>><>>	incongruent	left	2	2	436
59	1	43	>>>>>	congruent	right	3	3	341
59	1	44	-->--	neutral	right	3	3	393
59	1	45	<<<<<	congruent	left	2	2	395
59	1	46	--<--	neutral	left	2	2	350
59	1	47	<<><<	incongruent	right	3	3	479
59	1	48	>><>>	incongruent	left	2	2	397
59	1	49	-->--	neutral	right	3	3	446
59	1	50	-->--	neutral	right	3	3	461
59	1	51	-->--	neutral	right	3	3	427
59	1	52	--<--	neutral	left	2	2	380
59	1	53	>><>>	incongruent	left	2	2	367
59	1	54	-->--	neutral	right	3	3	402
59	1	55	--<--	neutral	left	2	2	418
59	1	56	<<<<<	congruent	left	2	2	371
59	1	57	-->--	neutral	right	3	3	389
59	1	58	>>>>>	congruent	right	3	3	407
59	1	59	>>>>>	congruent	right	3	3	361
59	1	60	--<--	neutral	left	2	2	365
59	1	61	-->--	neutral	right	3	3	338
59	1	62	>><>>	incongruent	left	2	2	530
59	1	63	<<><<	incongruent	right	3	3	524
59	1	64	>>>>>	congruent	right	3	3	439
59	1	65	<<><<	incongruent	right	3	3	516
59	1	66	>><>>	incongruent	left	2	2	588
59	1	67	-->--	neutral	right	3	3	390
59	1	68	<<><<	incongruent	right	3	2	376
59	1	69	<<<<<	congruent	left	2	2	410
59	1	70	>><>>	incongruent	left	2	2	474
59	1	71	<<><<	incongruent	right	3	3	486
59	1	72	<<><<	incongruent	right	3	3	497
59	2	1	>>>>>	congruent	right	3	3	381
59	2	2	--<--	neutral	left	2	2	416
59	2	3	>><>>	incongruent	left	2	2	541
59	2	4	-->--	neutral	right	3	3	378
59	2	5	--<--	neutral	left	2	2	427
59	2	6	--<--	neutral	left	2	2	412
59	2	7	<<><<	incongruent	right	3	3	459
59	2	8	<<<<<	congruent	left	2	2	379
59	2	9	<<<<<	congruent	left	2	2	383
59	2	10	>>>>>	congruent	right	3	3	369
59	2	11	>><>>	incongruent	left	2	2	544
59	2	12	>><>>	incongruent	left	2	2	505
59	2	13	--<--	neutral	left	2	2	375
59	2	14	-->--	neutral	right	3	3	425
59	2	15	>>>>>	congruent	right	3	3	441
59	2	16	<<<<<	congruent	left	2	2	392
59	2	17	-->--	neutral	right	3	3	425
59	2	18	>>>>>	congruent	right	3	3	410
59	2	19	-->--	neutral	right	3	3	457
59	2	20	>>>>>	congruent	right	3	3	470
59	2	21	--<--	neutral	left	2	2	389
59	2	22	<<><<	incongruent	right	3	3	531
59	2	23	>><>>	incongruent	left	2	2	635
59	2	24	>><>>	incongruent	left	2	2	496
59	2	25	>>>>>	congruent	right	3	3	428
59	2	26	<<<<<	congruent	left	2	2	460
59	2	27	-->--	neutral	right	3	3	395
59	2	28	>><>>	incongruent	left	2	2	569
59	2	29	<<<<<	congruent	left	2	2	403
59	2	30	-->--	neutral	right	3	3	403
59	2	31	<<<<<	congruent	left	2	2	358
59	2	32	<<<<<	congruent	left	2	2	362
59	2	33	>>>>>	congruent	right	3	3	553
59	2	34	<<><<	incongruent	right	3	3	576
59	2	35	<<><<	incongruent	right	3	3	551
59	2	36	--<--	neutral	left	2	2	433
59	2	37	>>>>>	congruent	right	3	3	369
59	2	38	>><>>	incongruent	left	2	2	528
59	2	39	>>>>>	congruent	right	3	3	459
59	2	40	>><>>	incongruent	left	2	2	567
59	2	41	<<><<	incongruent	right	3	3	463
59	2	42	<<<<<	congruent	left	2	2	382
59	2	43	>><>>	incongruent	left	2	2	525
59	2	44	>>>>>	congruent	right	3	3	393
59	2	45	-->--	neutral	right	3	3	427
59	2	46	<<><<	incongruent	right	3	3	583
59	2	47	<<<<<	congruent	left	2	2	698
59	2	48	<<><<	incongruent	right	3	3	571
59	2	49	<<><<	incongruent	right	3	3	468
59	2	50	<<><<	incongruent	right	3	3	464
59	2	51	<<><<	incongruent	right	3	3	446
59	2	52	<<><<	incongruent	right	3	3	476
59	2	53	<<<<<	congruent	left	2	2	473
59	2	54	-->--	neutral	right	3	3	438
59	2	55	<<<<<	congruent	left	2	2	390
59	2	56	>><>>	incongruent	left	2	2	502
59	2	57	-->--	neutral	right	3	3	402
59	2	58	>>>>>	congruent	right	3	3	388
59	2	59	>><>>	incongruent	left	2	2	483
59	2	60	--<--	neutral	left	2	2	339
59	2	61	-->--	neutral	right	3	3	313
59	2	62	>><>>	incongruent	left	2	2	492
59	2	63	--<--	neutral	left	2	2	363
59	2	64	<<><<	incongruent	right	3	3	523
59	2	65	--<--	neutral	left	2	2	376
59	2	66	-->--	neutral	right	3	3	379
59	2	67	>>>>>	congruent	right	3	3	413
59	2	68	<<<<<	congruent	left	2	2	351
59	2	69	--<--	neutral	left	2	2	652
59	2	70	-->--	neutral	right	3	3	372
59	2	71	--<--	neutral	left	2	2	328
59	2	72	--<--	neutral	left	2	2	459
60	1	1	<<><<	incongruent	right	3	2	522
60	1	2	--<--	neutral	left	2	2	438
60	1	3	>>>>>	congruent	right	3	3	484
60	1	4	<<><<	incongruent	right	3	3	557
60	1	5	>>>>>	congruent	right	3	3	408
60	1	6	<<<<<	congruent	left	2	2	424
60	1	7	-->--	neutral	right	3	3	424
60	1	8	<<<<<	congruent	left	2	2	377
60	1	9	<<<<<	congruent	left	2	2	442
60	1	10	--<--	neutral	left	2	2	426
60	1	11	>>>>>	congruent	right	3	3	410
60	1	12	--<--	neutral	left	2	2	442
60	1	13	>><>>	incongruent	left	2	2	582
60	1	14	--<--	neutral	left	2	2	400
60	1	15	--<--	neutral	left	2	2	400
60	1	16	--<--	neutral	left	2	2	354
60	1	17	-->--	neutral	right	3	3	390
60	1	18	>>>>>	congruent	right	3	3	438
60	1	19	--<--	neutral	left	2	2	469
60	1	20	<<<<<	congruent	left	2	2	544
60	1	21	-->--	neutral	right	3	3	411
60	1	22	<<<<<	congruent	left	2	2	381
60	1	23	<<><<	incongruent	right	3	3	557
60	1	24	<<><<	incongruent	right	3	3	407
60	1	25	>>>>>	congruent	right	3	3	439
60	1	26	<<><<	incongruent	right	3	3	907
60	1	27	<<><<	incongruent	right	3	3	470
60	1	28	>><>>	incongruent	left	2	2	732
60	1	29	<<<<<	congruent	left	2	2	479
60	1	30	>><>>	incongruent	left	2	2	600
60	1	31	--<--	neutral	left	2	2	479
60	1	32	-->--	neutral	right	3	3	476
60	1	33	-->--	neutral	right	3	3	394
60	1	34	<<><<	incongruent	right	3	3	506
60	1	35	>><>>	incongruent	left	2	2	500
60	1	36	-->--	neutral	right	3	3	432
60	1	37	>><>>	incongruent	left	2	2	494
60	1	38	--<--	neutral	left	2	2	396
60	1	39	<<><<	incongruent	right	3	3	492
60	1	40	-->--	neutral	right	3	3	331
60	1	41	>><>>	incongruent	left	2	2	399
