eval_corrans,eval_pic,flanker_type,trials.thisN,flanker_resp.keys,flanker_resp.corr,flanker_resp.rt,eval_resp.keys,eval_resp.corr,eval_resp.rt,flanker_stimulus,participant,years,date,sex,block,pic_valence,flanker_acc
g,pictures/8540.jpg,noncongr,396,num_1,1,0.583511023549,g,1,0.566810558084,XXRXX,25,19,2017_04_13_1712,f,4,positive,Correct
b,pictures/9373.jpg,congr,397,num_1,1,0.500240769237,b,1,0.650260712253,RRRRR,25,19,2017_04_13_1712,f,4,negative,Correct
g,pictures/5660.jpg,noncongr,398,num_2,1,0.500021240208,g,1,1.05013703462,WWVWW,25,19,2017_04_13_1712,f,4,positive,Correct
g,pictures/1720.jpg,noncongr,399,num_2,1,0.516703744186,g,1,0.883486761479,RRVRR,25,19,2017_04_13_1712,f,4,positive,Correct
g,pictures/7400.jpg,congr,400,num_1,1,0.500054026954,g,1,1.53348917048,PPPPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/1275.jpg,congr,401,num_2,1,0.533482613275,b,1,0.750151318265,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9925.jpg,congr,402,num_2,1,0.516714863246,b,1,0.700287982356,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/6562.jpg,congr,403,num_2,1,0.483320489526,g,0,0.916781634558,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9426.jpg,noncongr,404,num_3,1,0.583343098173,b,1,0.733489626786,RRWRR,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/3051.jpg,congr,405,num_1,1,0.500026086811,b,1,0.683471194701,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2457.jpg,noncongr,406,num_2,0,0.500059443992,b,1,0.633548272308,XXRXX,25,19,2017_04_13_1712,f,5,negative,Error
g,pictures/7279.jpg,congr,407,num_2,1,0.500140413176,b,0,0.666809502989,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8118.jpg,congr,408,num_2,0,0.683500845451,g,1,1.20007315744,XXXXX,25,19,2017_04_13_1712,f,5,positive,Error
b,pictures/9432.jpg,noncongr,409,num_2,1,0.500192016829,g,0,0.783427374437,PPVPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9043.jpg,congr,410,num_2,1,0.500070277834,b,1,0.583551223157,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9419.jpg,noncongr,411,num_2,0,0.500042622676,b,1,0.633481558179,WWRWW,25,19,2017_04_13_1712,f,5,negative,Error
b,pictures/6831.jpg,congr,412,num_2,1,0.500042622909,b,1,0.766805597115,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/2300.jpg,congr,413,num_1,1,0.600135366665,g,1,0.766822988633,PPPPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9160.jpg,congr,414,num_3,1,0.516856559552,b,1,0.666824898683,WWWWW,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/1275.jpg,noncongr,415,num_2,1,0.500050035538,b,1,0.60013508168,RRMRR,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/2056.jpg,noncongr,416,num_2,1,0.500036635669,g,1,0.700173655991,WWVWW,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/2075.jpg,congr,417,num_3,1,0.533487459878,g,1,1.55013204552,XXXXX,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4603.jpg,noncongr,418,num_3,1,0.566843915032,g,1,0.733484494966,PPXPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/6213.jpg,congr,419,num_3,1,0.500155808637,b,1,0.666805226589,XXXXX,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/2398.jpg,congr,420,num_1,1,0.550232116366,g,1,0.816889887908,PPPPP,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8162.jpg,noncongr,421,num_3,1,0.716705055675,g,1,0.616820151685,VVXVV,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9340.jpg,congr,422,num_2,1,0.517235460924,g,0,1.16684015165,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/5628.jpg,congr,423,num_2,0,0.58355008252,g,1,0.750209194142,RRRRR,25,19,2017_04_13_1712,f,5,positive,Error
g,pictures/7505.jpg,noncongr,424,num_2,0,0.51678043697,g,1,1.06683635991,MMRMM,25,19,2017_04_13_1712,f,5,positive,Error
b,pictures/2710.jpg,noncongr,425,num_1,1,0.500241624657,b,1,0.783532577334,VVPVV,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2751.jpg,noncongr,426,num_2,1,0.566862731939,g,0,0.800203107065,WWMWW,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/4623.jpg,noncongr,427,num_1,0,0.61677909689,g,1,1.01681450685,PPXPP,25,19,2017_04_13_1712,f,5,positive,Error
g,pictures/1463.jpg,congr,428,num_2,1,0.516703173984,g,1,0.616833266569,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/7289.jpg,congr,429,num_2,1,0.633500945289,g,1,0.683492577402,VVVVV,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/2700.jpg,noncongr,430,num_3,1,0.516693480546,g,0,0.616826424142,RRXRR,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8041.jpg,noncongr,431,num_1,1,0.500057448167,g,1,0.550159130245,WWPWW,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8130.jpg,noncongr,432,num_1,1,0.500038916478,g,1,0.633489826228,MMPMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/7492.jpg,noncongr,433,num_2,1,0.566854749108,g,1,0.700166528579,XXVXX,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/7359.jpg,congr,434,num_2,0,0.51670574001,g,0,0.600156464381,WWWWW,25,19,2017_04_13_1712,f,5,negative,Error
g,pictures/5215.jpg,noncongr,435,num_2,0,0.516729118535,g,1,0.783438778715,RRWRR,25,19,2017_04_13_1712,f,5,positive,Error
g,pictures/2605.jpg,noncongr,436,num_2,1,0.516680651112,g,1,0.600143919932,XXMXX,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/7220.jpg,noncongr,437,num_2,1,0.500038061058,g,1,0.633500375086,PPMPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/6555.jpg,noncongr,438,num_2,1,0.550026272191,g,0,0.583485079464,WWVWW,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2276.jpg,congr,439,num_2,1,0.500036350451,b,1,0.833464052994,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9530.jpg,congr,440,num_2,1,0.500033499673,b,1,0.666804656386,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/7515.jpg,noncongr,441,num_1,1,0.50002266583,g,1,0.666827179492,XXPXX,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/2750.jpg,congr,442,num_2,1,0.50003521028,b,1,0.666819481878,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/3061.jpg,congr,443,num_1,0,0.500031788833,b,1,0.850130876293,VVVVV,25,19,2017_04_13_1712,f,5,negative,Error
b,pictures/9302.jpg,congr,444,num_2,1,0.533506561769,b,1,0.750127369771,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8116.jpg,noncongr,445,num_1,1,0.516842874466,g,1,0.7334973244,WWPWW,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8500.jpg,noncongr,446,num_2,1,0.516799538629,g,1,0.583499904489,WWVWW,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9181.jpg,congr,447,num_2,1,0.500021240208,b,1,0.950147782918,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/6562.jpg,noncongr,448,num_2,1,0.516699467786,b,1,0.75015844591,PPMPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9520.jpg,noncongr,449,num_2,1,0.500046899309,g,0,0.700148852076,XXVXX,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/7499.jpg,noncongr,450,num_3,1,0.616765982239,g,1,0.600159315392,MMWMM,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9120.jpg,noncongr,451,num_3,1,0.600171860075,b,1,0.78349522897,RRXRR,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9184.jpg,noncongr,452,num_2,1,0.500174625311,b,1,0.816795804072,WWMWW,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/6241.jpg,noncongr,453,num_2,1,0.500034069875,g,0,1.63345390325,PPVPP,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8090.jpg,noncongr,454,num_2,1,0.500007270137,g,1,0.633492392255,RRMRR,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4535.jpg,congr,455,num_2,1,0.500029793242,g,1,0.700125759002,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9922.jpg,noncongr,456,num_1,1,0.566823672736,g,0,0.600148766767,VVRVV,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/5890.jpg,noncongr,457,num_3,1,0.716856160201,g,1,0.550150861964,PPXPP,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4575.jpg,congr,458,num_3,1,0.516689203912,g,1,0.533485464053,XXXXX,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/7482.jpg,noncongr,459,num_1,1,0.650194283342,g,1,0.583470824175,XXRXX,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9180.jpg,congr,460,num_3,1,0.533328942722,b,1,0.600135366665,XXXXX,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8090.jpg,congr,461,num_2,1,0.516811513109,g,1,0.683493432822,VVVVV,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/7440.jpg,noncongr,462,num_3,1,0.566836217418,b,0,0.633475571172,PPXPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9530.jpg,noncongr,463,num_2,1,0.550173385302,b,1,0.733472520486,XXVXX,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9621.jpg,congr,464,num_2,1,0.500042337691,g,0,0.600163021823,VVVVV,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8461.jpg,congr,465,num_2,0,0.516850572312,g,1,0.7335016008,WWWWW,25,19,2017_04_13_1712,f,5,positive,Error
b,pictures/7136.jpg,noncongr,466,num_2,1,0.516853708308,b,1,0.683466062881,XXMXX,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2799.jpg,congr,467,num_1,1,0.550167968264,b,1,1.0168062388,RRRRR,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9302.jpg,noncongr,468,num_2,1,0.51671913988,b,1,0.63346388191,XXVXX,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/6242.jpg,noncongr,469,num_3,1,0.633476711577,b,1,0.666833451716,VVWVV,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/5994.jpg,congr,470,num_2,1,0.500041767489,g,1,0.633474715753,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9265.jpg,noncongr,471,num_3,1,0.516832325608,b,1,0.783476982266,PPWPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2345.1.jpg,congr,472,num_1,1,0.500196578447,b,1,0.666876502335,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/1220.jpg,congr,473,num_3,1,0.583479377441,b,1,0.733478222508,WWWWW,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/4007.jpg,noncongr,474,num_2,1,0.516836031806,g,1,0.583559205988,PPVPP,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4006.jpg,congr,475,num_2,1,0.51669034455,g,1,0.583481658017,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4250.jpg,noncongr,476,num_3,1,0.533507987391,g,1,0.550155994017,MMWMM,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/3051.jpg,noncongr,477,num_2,0,0.550015438348,g,0,0.600161881419,VVXVV,25,19,2017_04_13_1712,f,5,negative,Error
g,pictures/4601.jpg,noncongr,478,num_2,1,0.500028082635,g,1,0.566829374759,PPVPP,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/2345.jpg,noncongr,479,num_2,1,0.533502000151,g,1,0.650151802925,WWVWW,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8041.jpg,congr,480,num_3,1,0.533535642317,g,1,0.583489641082,XXXXX,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9500.jpg,congr,481,num_3,1,0.566870714771,b,1,0.700142009649,XXXXX,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9520.jpg,congr,482,num_1,1,0.516833466012,g,0,0.616823572898,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/7135.jpg,noncongr,483,num_3,1,0.500043763313,g,0,0.666830030503,RRWRR,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/8503.jpg,congr,484,num_3,1,0.616915090941,b,0,0.583478807006,XXXXX,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/8340.jpg,congr,485,num_2,1,0.533562156837,g,1,0.583495057886,VVVVV,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/2455.jpg,congr,486,num_2,0,0.533510553185,g,0,1.28346458031,XXXXX,25,19,2017_04_13_1712,f,5,negative,Error
b,pictures/2715.jpg,noncongr,487,num_1,1,0.533471208997,g,0,0.616826138925,MMPMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/1274.jpg,congr,488,num_1,1,0.51671828446,b,1,0.533483753446,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/4310.jpg,congr,489,num_2,1,0.483507516794,g,1,0.633503226098,MMMMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4619.jpg,noncongr,490,num_3,1,0.550170819275,g,1,0.58347624098,MMWMM,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4505.jpg,congr,491,num_1,1,0.516816359945,g,1,0.533502855571,RRRRR,25,19,2017_04_13_1712,f,5,positive,Correct
g,pictures/4310.jpg,noncongr,492,num_3,1,0.533492591698,g,1,0.533498008735,RRWRR,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/9423.jpg,congr,493,num_1,1,0.516708305804,b,1,0.716815390391,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/2053.jpg,congr,494,num_1,1,0.500011831755,g,0,0.683499705046,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/3160.jpg,noncongr,495,num_3,1,0.550140028121,b,1,0.616831840947,RRXRR,25,19,2017_04_13_1712,f,5,negative,Correct
g,pictures/4090.jpg,congr,496,num_1,1,0.500201425049,g,1,0.616842960007,PPPPP,25,19,2017_04_13_1712,f,5,positive,Correct
b,pictures/4621.jpg,congr,497,num_2,1,0.516705455026,g,0,0.550182793522,MMMMM,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9901.jpg,congr,498,num_3,1,0.550140028354,b,1,0.583488785662,WWWWW,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/9590.jpg,congr,499,num_1,1,0.499594441382,b,1,0.600207212847,PPPPP,25,19,2017_04_13_1712,f,5,negative,Correct
b,pictures/6838.jpg,congr,500,num_3,1,0.533507987391,g,0,0.700177077204,WWWWW,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/8116.jpg,congr,501,num_2,1,0.500032359036,g,1,0.600150477141,MMMMM,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/8280.jpg,congr,502,num_2,1,0.500051176175,g,1,0.550155423814,VVVVV,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9560.jpg,congr,503,num_3,1,0.500040627085,g,0,0.533476340817,WWWWW,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/7279.jpg,noncongr,504,num_3,1,0.500049180351,b,0,0.650170904817,MMXMM,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9006.jpg,noncongr,505,num_1,1,0.500036920654,b,1,0.783482114319,XXPXX,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/2055.1.jpg,noncongr,506,num_2,1,0.516736816149,b,1,1.56696337322,PPMPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/1660.jpg,congr,507,num_3,1,0.483371522976,b,0,0.883468514774,XXXXX,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/2346.jpg,noncongr,508,num_3,1,0.516765326494,g,1,0.783475841861,VVWVV,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9584.jpg,congr,509,num_2,1,0.500050035538,b,1,0.650139258476,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/2590.jpg,congr,510,num_1,1,0.516770458315,b,1,0.916824970162,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4610.jpg,noncongr,511,num_2,0,0.516682076501,g,1,0.85013857414,VVWVV,25,19,2017_04_13_1712,f,6,positive,Error
b,pictures/2900.jpg,noncongr,512,num_1,0,0.500061439583,b,1,0.933474972378,RRXRR,25,19,2017_04_13_1712,f,6,negative,Error
b,pictures/6311.jpg,noncongr,513,num_2,1,0.500061724801,b,1,0.866809389088,RRVRR,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/2900.jpg,congr,514,num_1,1,0.500036065467,b,1,0.883489897707,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/8620.jpg,noncongr,515,num_3,1,0.533501714934,g,1,0.650160355959,PPXPP,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/6241.jpg,congr,516,num_3,1,0.500038346276,g,0,1.53351853602,XXXXX,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/5450.jpg,noncongr,517,num_1,1,0.500047184527,g,1,0.700149707496,XXPXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9599.jpg,noncongr,518,num_3,1,0.516885924852,b,1,0.71681253938,PPWPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/2655.jpg,noncongr,519,num_2,0,0.583480517613,g,1,1.11682400061,PPWPP,25,19,2017_04_13_1712,f,6,positive,Error
g,pictures/4625.jpg,noncongr,520,num_2,1,0.499991589459,g,1,0.666826039087,RRMRR,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/5622.jpg,congr,521,num_3,1,0.500134140952,g,1,0.816755604465,XXXXX,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7482.jpg,congr,522,num_3,1,0.500053741969,g,1,0.700137162814,WWWWW,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7289.jpg,noncongr,523,num_1,1,0.550166257657,g,1,0.566809987882,WWRWW,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9320.jpg,congr,524,num_1,1,0.500030648662,b,1,0.63348669,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/1731.jpg,noncongr,525,num_1,1,0.533483468462,g,1,0.666840294143,XXRXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/6244.jpg,congr,526,num_3,1,0.50006913743,g,0,0.800108453026,WWWWW,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/7477.jpg,noncongr,527,num_1,0,0.500162080862,g,1,0.700146856485,RRMRR,25,19,2017_04_13_1712,f,6,positive,Error
b,pictures/9611.jpg,congr,528,num_2,1,0.550173670519,b,1,0.816797799664,VVVVV,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9432.jpg,congr,529,num_2,1,0.500054882374,g,0,0.666826324305,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/2391.jpg,congr,530,num_3,1,0.533531080699,g,1,0.783502926817,WWWWW,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7508.jpg,congr,531,num_1,1,0.516826053383,g,1,0.60017128964,PPPPP,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/4600.jpg,noncongr,532,num_3,1,0.500060299179,g,1,0.650150662521,RRXRR,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9220.jpg,noncongr,533,num_2,1,0.500009265728,g,0,0.783479833277,WWMWW,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4572.jpg,congr,534,num_3,1,0.533518251032,g,1,0.683477752144,WWWWW,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9470.jpg,congr,535,num_1,1,0.500051746145,b,1,0.583489070646,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/8620.jpg,congr,536,num_2,1,0.500185174402,g,1,0.583469398553,VVVVV,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/5660.jpg,congr,537,num_1,1,0.533520246623,g,1,0.600181268295,RRRRR,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/2120.jpg,noncongr,538,num_1,1,0.533477766439,b,1,0.75031126081,MMRMM,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4628.jpg,noncongr,539,num_2,0,0.700065602316,g,1,1.21686713677,PPXPP,25,19,2017_04_13_1712,f,6,positive,Error
g,pictures/7488.jpg,congr,540,num_1,1,0.516903316369,b,0,0.916856901487,RRRRR,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9409.jpg,congr,541,num_2,1,0.516752211843,b,1,4.05010966491,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/7481.jpg,congr,542,num_1,1,0.516913294792,g,1,0.683529070579,RRRRR,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/7135.jpg,congr,543,num_1,0,0.516966324067,g,0,0.800190847833,MMMMM,25,19,2017_04_13_1712,f,6,negative,Error
g,pictures/8260.jpg,noncongr,544,num_1,1,0.566881263396,g,1,0.666967735393,MMPMM,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7660.jpg,noncongr,545,num_3,1,0.566823387751,g,1,0.666866238695,PPXPP,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/2224.jpg,congr,546,num_2,1,0.50006999285,g,1,0.650117020588,VVVVV,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7505.jpg,congr,547,num_1,1,0.500055737561,g,1,0.733489341568,PPPPP,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/6200.jpg,noncongr,548,num_1,1,0.500042622909,b,1,0.666823473061,MMRMM,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9832.jpg,congr,549,num_2,1,0.500038916711,b,1,0.633506362326,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/1640.jpg,congr,550,num_3,1,0.533531365683,g,1,0.600176136475,XXXXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9592.jpg,congr,551,num_1,1,0.516716574086,b,1,0.666822332656,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/6220.jpg,noncongr,552,num_3,1,0.533506561769,b,1,0.683487730566,PPWPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4597.jpg,noncongr,553,num_1,1,0.516676374478,g,1,0.666982560651,MMRMM,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9395.jpg,congr,554,num_1,1,0.516809802502,b,1,0.616778241703,RRRRR,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/8230.jpg,congr,555,num_1,1,0.56681968132,b,1,0.666825753869,RRRRR,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9145.jpg,noncongr,556,num_1,1,0.516826623585,b,1,0.933473831974,WWPWW,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/5994.jpg,noncongr,557,num_3,1,0.500176336151,g,1,0.566816545092,VVWVV,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/4653.jpg,congr,558,num_3,1,0.500486527802,g,1,0.583492206875,XXXXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9911.jpg,noncongr,559,num_3,1,0.500073699281,b,1,0.716817671433,RRXRR,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9491.jpg,noncongr,560,num_1,1,0.567284968914,b,1,0.783410553355,VVRVV,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/2120.jpg,congr,561,num_1,1,0.5002353522,b,1,0.53352794447,PPPPP,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4520.jpg,congr,562,num_2,1,0.516715433681,b,0,0.866820222931,MMMMM,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/4603.jpg,congr,563,num_1,1,0.500040627318,g,1,0.566814834485,RRRRR,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/3185.jpg,congr,564,num_2,1,0.516710871831,b,1,0.616858355468,VVVVV,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9491.jpg,congr,565,num_2,1,0.500041482504,b,1,0.550126058282,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9610.jpg,congr,566,num_2,1,0.516768177506,b,1,0.716813679785,VVVVV,25,19,2017_04_13_1712,f,6,negative,Correct
b,pictures/9008.jpg,noncongr,567,num_3,1,0.550178802339,b,1,0.70012347796,RRXRR,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/7220.jpg,congr,568,num_1,1,0.50018374878,g,1,0.666806652211,RRRRR,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/5623.jpg,congr,569,num_3,1,0.566817400511,g,1,0.683494288009,XXXXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/9042.jpg,congr,570,num_2,1,0.533362014685,b,1,0.616838398157,MMMMM,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/1731.jpg,congr,571,num_1,1,0.500017533777,g,1,0.500194867607,PPPPP,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/7390.jpg,noncongr,572,num_1,1,0.550171104493,g,1,0.650145530701,XXPXX,25,19,2017_04_13_1712,f,6,positive,Correct
b,pictures/1274.jpg,noncongr,573,num_2,1,0.500037776073,b,1,0.683509683469,RRMRR,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/4628.jpg,congr,574,num_2,0,0.500067711808,g,1,0.700079572154,WWWWW,25,19,2017_04_13_1712,f,6,positive,Error
b,pictures/9102.jpg,noncongr,575,num_1,1,0.550165687455,b,1,0.71682023746,VVRVV,25,19,2017_04_13_1712,f,6,negative,Correct
g,pictures/2362.jpg,congr,576,num_2,1,0.51669034455,g,1,0.683483169181,VVVVV,25,19,2017_04_13_1712,f,6,positive,Correct
g,pictures/5622.jpg,noncongr,577,num_2,0,0.516761905048,g,1,1.26684052241,VVRVV,25,19,2017_04_13_1712,f,6,positive,Error
